    0.0000000000    0.0000000000    0.0000000000
   48.8198148448   32.5621145527  -12.5033745197

    2.4678214974  -21.0831400968  -45.2704214771
   51.2876363421   11.4789744559  -57.7737959968

  -20.7016591249    7.9733598768  -60.0655212393
   28.1181557199   40.5354744296  -72.5688957590

  -23.1694806223   29.0564999737  -14.7950997622
   25.6503342225   61.6186145264  -27.2984742819

    0.0000000000    0.0000000000    0.0000000000
   48.8198148448   32.5621145527  -12.5033745197

